filename,path,modified,target
msteamssystem-initiated (165).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (165).lnk,2024-12-26T20:15:43.178392,
msteamssystem-initiated (166).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (166).lnk,2024-12-28T11:10:29.004922,
msteamssystem-initiated (167).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (167).lnk,2024-12-30T14:46:44.305663,
msteamssystem-initiated (168).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (168).lnk,2024-12-30T14:46:50.222453,
msteamssystem-initiated (169).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (169).lnk,2024-12-30T18:06:11.335152,
msteamssystem-initiated (17).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (17).lnk,2024-08-30T11:12:05.112423,
msteamssystem-initiated (170).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (170).lnk,2024-12-30T18:53:55.477831,
msteamssystem-initiated (171).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (171).lnk,2024-12-30T22:32:45.370299,
msteamssystem-initiated (172).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (172).lnk,2024-12-31T09:58:36.915576,
msteamssystem-initiated (173).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (173).lnk,2024-12-31T17:44:23.992174,
msteamssystem-initiated (174).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (174).lnk,2024-12-31T19:26:30.671217,
msteamssystem-initiated (175).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (175).lnk,2024-12-31T19:26:44.945113,
msteamssystem-initiated (176).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (176).lnk,2024-12-31T20:44:17.416673,
msteamssystem-initiated (177).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (177).lnk,2025-01-03T21:28:29.189997,
msteamssystem-initiated (178).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (178).lnk,2025-01-03T21:28:51.926418,
msteamssystem-initiated (179).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (179).lnk,2025-01-04T14:51:58.318897,
msteamssystem-initiated (18).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (18).lnk,2024-08-30T23:01:18.761930,
msteamssystem-initiated (180).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (180).lnk,2025-01-04T23:05:52.083956,
msteamssystem-initiated (181).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (181).lnk,2025-01-05T21:53:44.855713,
msteamssystem-initiated (182).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (182).lnk,2025-01-05T23:00:48.242602,
msteamssystem-initiated (183).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (183).lnk,2025-01-06T22:39:57.655360,
msteamssystem-initiated (184).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (184).lnk,2025-01-07T21:13:22.669322,
msteamssystem-initiated (185).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (185).lnk,2025-01-09T20:57:39.097000,
msteamssystem-initiated (186).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (186).lnk,2025-01-09T20:57:42.554416,
msteamssystem-initiated (187).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (187).lnk,2025-01-10T10:52:10.907832,
msteamssystem-initiated (188).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (188).lnk,2025-01-10T20:21:10.408685,
msteamssystem-initiated (189).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (189).lnk,2025-01-10T21:53:03.163205,
msteamssystem-initiated (19).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (19).lnk,2024-08-31T22:48:37.478101,
msteamssystem-initiated (190).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (190).lnk,2025-01-12T15:33:55.784938,
msteamssystem-initiated (191).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (191).lnk,2025-01-12T17:38:48.258897,
msteamssystem-initiated (192).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (192).lnk,2025-01-12T21:51:41.219420,
msteamssystem-initiated (193).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (193).lnk,2025-01-13T22:24:12.561029,
msteamssystem-initiated (194).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (194).lnk,2025-01-14T16:18:24.571536,
msteamssystem-initiated (195).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (195).lnk,2025-01-14T21:44:38.525479,
msteamssystem-initiated (196).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (196).lnk,2025-01-18T00:11:35.645400,
msteamssystem-initiated (197).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (197).lnk,2025-01-23T19:00:38.091378,
msteamssystem-initiated (198).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (198).lnk,2025-02-05T20:09:24.197849,
msteamssystem-initiated (199).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (199).lnk,2025-02-12T20:29:04.969005,
msteamssystem-initiated (2).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (2).lnk,2024-08-20T18:10:27.020982,
msteamssystem-initiated (20).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (20).lnk,2024-09-01T11:22:46.894331,
msteamssystem-initiated (200).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (200).lnk,2025-02-15T11:43:24.905247,
msteamssystem-initiated (201).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (201).lnk,2025-02-15T22:39:16.808586,
msteamssystem-initiated (202).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (202).lnk,2025-02-16T16:59:15.462966,
msteamssystem-initiated (203).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (203).lnk,2025-02-17T22:26:55.703634,
msteamssystem-initiated (204).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (204).lnk,2025-02-20T20:36:41.771288,
msteamssystem-initiated (205).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (205).lnk,2025-02-23T23:06:36.257133,
msteamssystem-initiated (206).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (206).lnk,2025-02-28T14:19:09.402059,
msteamssystem-initiated (207).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (207).lnk,2025-03-07T20:59:19.045416,
msteamssystem-initiated (208).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (208).lnk,2025-03-09T13:30:48.696407,
msteamssystem-initiated (209).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (209).lnk,2025-03-10T10:51:27.428677,
msteamssystem-initiated (21).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (21).lnk,2024-09-01T16:52:46.565914,
msteamssystem-initiated (210).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (210).lnk,2025-03-12T08:23:34.779855,
msteamssystem-initiated (211).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (211).lnk,2025-03-13T08:52:27.162632,
msteamssystem-initiated (212).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (212).lnk,2025-03-14T20:12:57.247471,
msteamssystem-initiated (213).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (213).lnk,2025-03-19T12:13:18.147443,
msteamssystem-initiated (214).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (214).lnk,2025-03-24T22:20:00.643621,
msteamssystem-initiated (215).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (215).lnk,2025-03-29T12:10:23.904664,
msteamssystem-initiated (216).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (216).lnk,2025-04-02T22:10:39.547918,
msteamssystem-initiated (217).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (217).lnk,2025-04-09T21:16:53.313525,
msteamssystem-initiated (218).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (218).lnk,2025-04-10T11:12:41.579777,
msteamssystem-initiated (219).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (219).lnk,2025-04-14T22:49:32.144219,
msteamssystem-initiated (22).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (22).lnk,2024-09-02T21:18:21.793945,
msteamssystem-initiated (220).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (220).lnk,2025-04-22T15:42:53.920328,
msteamssystem-initiated (221).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (221).lnk,2025-04-23T10:09:01.425999,
msteamssystem-initiated (222).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (222).lnk,2025-04-24T01:22:41.465720,
msteamssystem-initiated (223).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (223).lnk,2025-04-24T13:07:43.463121,
msteamssystem-initiated (224).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (224).lnk,2025-04-26T21:55:35.083708,
msteamssystem-initiated (225).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (225).lnk,2025-04-28T21:19:18.209802,
msteamssystem-initiated (226).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (226).lnk,2025-05-16T17:21:16.187063,
msteamssystem-initiated (227).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (227).lnk,2025-05-17T22:45:56.633829,
msteamssystem-initiated (228).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (228).lnk,2025-05-19T12:30:22.339552,
msteamssystem-initiated (229).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (229).lnk,2025-05-20T08:41:57.747188,
msteamssystem-initiated (23).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (23).lnk,2024-09-03T21:58:49.982862,
msteamssystem-initiated (230).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (230).lnk,2025-05-22T14:54:26.973308,
msteamssystem-initiated (231).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (231).lnk,2025-05-22T22:38:53.564933,
msteamssystem-initiated (232).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (232).lnk,2025-05-25T19:37:33.940005,
msteamssystem-initiated (233).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (233).lnk,2025-05-31T14:04:32.018543,
msteamssystem-initiated (234).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (234).lnk,2025-06-03T20:45:22.354423,
msteamssystem-initiated (235).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (235).lnk,2025-06-11T09:22:19.670401,
msteamssystem-initiated (236).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (236).lnk,2025-06-12T22:42:43.974197,
msteamssystem-initiated (237).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (237).lnk,2025-06-13T22:38:18.302777,
msteamssystem-initiated (238).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (238).lnk,2025-06-15T22:48:15.108335,
msteamssystem-initiated (239).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (239).lnk,2025-06-20T14:44:50.048677,
msteamssystem-initiated (24).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (24).lnk,2024-09-04T22:23:31.105290,
msteamssystem-initiated (240).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (240).lnk,2025-06-25T07:48:42.047753,
msteamssystem-initiated (241).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (241).lnk,2025-06-28T08:24:20.869991,
msteamssystem-initiated (242).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (242).lnk,2025-07-01T09:48:17.368670,
msteamssystem-initiated (243).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (243).lnk,2025-07-03T10:24:51.581094,
msteamssystem-initiated (244).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (244).lnk,2025-07-07T10:50:21.304956,
msteamssystem-initiated (245).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (245).lnk,2025-07-08T14:53:17.059416,
msteamssystem-initiated (246).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (246).lnk,2025-07-10T20:39:23.281464,
msteamssystem-initiated (247).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (247).lnk,2025-07-11T21:51:40.931560,
msteamssystem-initiated (248).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (248).lnk,2025-07-18T21:50:36.748406,
msteamssystem-initiated (249).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (249).lnk,2025-07-23T22:00:51.730527,
msteamssystem-initiated (25).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (25).lnk,2024-09-06T22:40:22.596607,
msteamssystem-initiated (250).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (250).lnk,2025-07-24T22:30:43.082813,
msteamssystem-initiated (251).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (251).lnk,2025-07-31T13:10:21.709830,
msteamssystem-initiated (252).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (252).lnk,2025-08-01T23:58:47.391812,
msteamssystem-initiated (253).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (253).lnk,2025-08-09T11:36:15.762205,
msteamssystem-initiated (254).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (254).lnk,2025-08-15T20:08:39.845595,
msteamssystem-initiated (255).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (255).lnk,2025-08-17T09:13:05.258547,
msteamssystem-initiated (256).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (256).lnk,2025-08-21T18:39:39.159363,
msteamssystem-initiated (257).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (257).lnk,2025-08-26T13:11:22.757040,
msteamssystem-initiated (258).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (258).lnk,2025-09-03T22:40:14.774295,
msteamssystem-initiated (259).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (259).lnk,2025-09-09T14:12:13.961640,
msteamssystem-initiated (26).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (26).lnk,2024-09-07T19:45:14.517228,
msteamssystem-initiated (260).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (260).lnk,2025-09-10T14:18:28.552052,
msteamssystem-initiated (261).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (261).lnk,2025-09-11T22:43:26.703056,
msteamssystem-initiated (262).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (262).lnk,2025-09-17T13:56:56.516153,
msteamssystem-initiated (263).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (263).lnk,2025-09-18T14:13:55.623147,
msteamssystem-initiated (264).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (264).lnk,2025-09-19T21:57:55.740189,
msteamssystem-initiated (265).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (265).lnk,2025-09-25T15:33:01.758524,
msteamssystem-initiated (266).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (266).lnk,2025-09-28T21:51:41.781200,
msteamssystem-initiated (267).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (267).lnk,2025-09-29T22:08:05.738686,
msteamssystem-initiated (268).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (268).lnk,2025-10-07T09:56:40.647415,
msteamssystem-initiated (269).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (269).lnk,2025-10-07T23:31:08.753684,
msteamssystem-initiated (27).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (27).lnk,2024-09-07T21:02:39.368005,
msteamssystem-initiated (270).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (270).lnk,2025-10-19T20:13:52.500991,
msteamssystem-initiated (271).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (271).lnk,2025-10-22T09:20:09.314841,
msteamssystem-initiated (272).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (272).lnk,2025-10-23T18:06:55.090971,
msteamssystem-initiated (273).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (273).lnk,2025-10-28T10:13:41.922690,
msteamssystem-initiated (274).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (274).lnk,2025-10-28T23:12:36.344204,
msteamssystem-initiated (275).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (275).lnk,2025-10-30T15:54:17.184111,
msteamssystem-initiated (276).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (276).lnk,2025-11-09T11:36:53.300646,
msteamssystem-initiated (277).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (277).lnk,2025-11-10T23:32:25.530034,
msteamssystem-initiated (278).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (278).lnk,2025-11-11T11:23:57.696592,
msteamssystem-initiated (28).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (28).lnk,2024-09-08T19:28:17.027154,
msteamssystem-initiated (29).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (29).lnk,2024-09-08T21:01:40.857461,
msteamssystem-initiated (3).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (3).lnk,2024-08-20T22:19:04.016398,
msteamssystem-initiated (30).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (30).lnk,2024-09-08T21:08:37.506113,
msteamssystem-initiated (31).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (31).lnk,2024-09-09T21:54:47.580742,
msteamssystem-initiated (32).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (32).lnk,2024-09-10T18:20:55.684637,
msteamssystem-initiated (33).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (33).lnk,2024-09-10T18:46:26.763749,
msteamssystem-initiated (34).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (34).lnk,2024-09-10T22:05:11.988663,
msteamssystem-initiated (35).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (35).lnk,2024-09-13T00:32:55.605717,
msteamssystem-initiated (36).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (36).lnk,2024-09-13T23:13:18.480794,
msteamssystem-initiated (37).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (37).lnk,2024-09-14T09:48:22.395892,
msteamssystem-initiated (38).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (38).lnk,2024-09-14T21:02:49.578745,
msteamssystem-initiated (39).lnk,C:\Users\Sahil\AppData\Roaming\Microsoft\Windows\Recent\msteamssystem-initiated (39).lnk,2024-09-14T22:04:08.163919,
